vendor_id,vendor_name,region,risk_rating,ingestion_timestamp
V03987,Cardenas and Sons,EMEA,High,2026-08-12 21:45:32.070184
V03988,Bates LLC,APAC,Medium,2026-08-12 21:45:32.070184
V03989,Wall-Johnson,EMEA,Low,2026-08-12 21:45:32.070184
V03990,Gibbs-Nguyen,AMER,Medium,2026-08-12 21:45:32.070184
V03991,"Stevenson, Salinas and Williamson",LATAM,,2026-08-12 21:45:32.070184
V03992,Gates-Rodriguez,AMER,High,2026-08-12 21:45:32.070184
V03993,Martin Ltd,APAC,High,2026-08-12 21:45:32.070184
V03994,David-Watkins,APAC,High,2026-08-12 21:45:32.070184
V03995,Harrington Group,AMER,Low,2026-08-12 21:45:32.070184
V03996,"Moyer, Mccarthy and Wright",EMEA,Medium,2026-08-12 21:45:32.070184
V03997,"Willis, Brown and Brown",APAC,Low,2026-08-12 21:45:32.070184
V03998,Hill-Wood,AMER,High,2026-08-12 21:45:32.070184
V03999,Rodriguez-Taylor,AMER,Medium,2026-08-12 21:45:32.070184
V04000,"Jones, Rowland and Oconnor",LATAM,High,2026-08-12 21:45:32.070184
V04001,Sawyer PLC,EMEA,Low,2026-08-12 21:45:32.070184
V04002,Andrews-Hoffman,AMER,Low,2026-08-12 21:45:32.070184
V04003,Sanchez-Armstrong,AMER,High,2026-08-12 21:45:32.070184
V04004,"Green, Schmidt and Carter",APAC,High,2026-08-12 21:45:32.070184
V04005,Taylor Inc,EMEA,High,2026-08-12 21:45:32.070184
V04006,"Dawson, Edwards and Castaneda",EMEA,High,2026-08-12 21:45:32.070184
V04007,Burgess-Lewis,EMEA,High,2026-08-12 21:45:32.070184
V04008,Mcdonald-Murray,EMEA,Low,2026-08-12 21:45:32.070184
V04009,Gonzalez-Mata,LATAM,High,2026-08-12 21:45:32.070184
V04010,Scott-Adkins,APAC,Medium,2026-08-12 21:45:32.070184
V04011,Taylor Ltd,LATAM,High,2026-08-12 21:45:32.070184
V04012,Simmons-Shaffer,LATAM,Low,2026-08-12 21:45:32.070184
V04013,Decker Inc,APAC,Low,2026-08-12 21:45:32.070184
V04014,"Brooks, Knight and Forbes",LATAM,Medium,2026-08-12 21:45:32.070184
V04015,"Marks, Murphy and Ryan",EMEA,Medium,2026-08-12 21:45:32.070184
V04016,Andrews-Walters,APAC,Low,2026-08-12 21:45:32.070184
V04017,"Jones, Davis and Grant",APAC,Medium,2026-08-12 21:45:32.070184
V04018,Schmidt PLC,EMEA,,2026-08-12 21:45:32.070184
V04019,Berry Group,LATAM,Medium,2026-08-12 21:45:32.070184
V04020,"Santos, Lee and Jones",APAC,High,2026-08-12 21:45:32.070184
V04021,"Jordan, Hill and Hayes",AMER,Low,2026-08-12 21:45:32.070184
V04022,"Hernandez, Rivera and White",EMEA,Medium,2026-08-12 21:45:32.070184
V04023,"Morgan, Rose and Schwartz",LATAM,High,2026-08-12 21:45:32.070184
V04024,Preston-Morales,APAC,Low,2026-08-12 21:45:32.070184
V04025,Smith-Clayton,APAC,Low,2026-08-12 21:45:32.070184
V04026,Smith LLC,APAC,Low,2026-08-12 21:45:32.070184
V04027,Hernandez-Foley,APAC,High,2026-08-12 21:45:32.070184
V04028,"Craig, Nguyen and Ellis",EMEA,Low,2026-08-12 21:45:32.070184
V04029,"Gonzalez, Underwood and Schaefer",LATAM,High,2026-08-12 21:45:32.070184
V04030,"Camacho, Hernandez and Mejia",AMER,,2026-08-12 21:45:32.070184
V04031,Parker Inc,EMEA,High,2026-08-12 21:45:32.070184
V04032,Ferguson Inc,LATAM,Low,2026-08-12 21:45:32.070184
V04033,Fernandez Inc,EMEA,Low,2026-08-12 21:45:32.070184
V04034,Harrell-Hebert,AMER,Low,2026-08-12 21:45:32.070184
V04035,"Clark, Turner and Coleman",LATAM,Medium,2026-08-12 21:45:32.070184
V04036,Hall-Gillespie,LATAM,High,2026-08-12 21:45:32.070184
V04037,Johnson-Rich,AMER,Low,2026-08-12 21:45:32.070184
V04038,Martinez-Gould,AMER,Low,2026-08-12 21:45:32.070184
V04039,Wallace Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V04040,"Clark, Williams and Gonzales",AMER,Low,2026-08-12 21:45:32.070184
V04041,Harris Group,LATAM,Medium,2026-08-12 21:45:32.070184
V04042,"Olsen, Davis and Thompson",AMER,High,2026-08-12 21:45:32.070184
V04043,"Ramsey, Martinez and Sherman",EMEA,Medium,2026-08-12 21:45:32.070184
V04044,Shepard Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V04045,"Howard, Cowan and Perry",AMER,High,2026-08-12 21:45:32.070184
V04046,Galloway PLC,AMER,High,2026-08-12 21:45:32.070184
V04047,Woods-Hicks,LATAM,Medium,2026-08-12 21:45:32.070184
V04048,Smith-James,LATAM,Low,2026-08-12 21:45:32.070184
V04049,Ross-Mathews,EMEA,High,2026-08-12 21:45:32.070184
V04050,Ward-Collins,EMEA,Medium,2026-08-12 21:45:32.070184
V04051,Hamilton Ltd,AMER,Low,2026-08-12 21:45:32.070184
V04052,Perez-Haynes,APAC,Low,2026-08-12 21:45:32.070184
V04053,"Schneider, Price and Ruiz",AMER,Medium,2026-08-12 21:45:32.070184
V04054,Blair-Merritt,APAC,Low,2026-08-12 21:45:32.070184
V04055,Taylor and Sons,LATAM,,2026-08-12 21:45:32.070184
V04056,Cunningham and Sons,AMER,High,2026-08-12 21:45:32.070184
V04057,"Moore, Neal and Farmer",AMER,Low,2026-08-12 21:45:32.070184
V04058,Carlson and Sons,AMER,High,2026-08-12 21:45:32.070184
V04059,"Guerrero, Watson and Perry",LATAM,High,2026-08-12 21:45:32.070184
V04060,Barnes and Sons,AMER,Medium,2026-08-12 21:45:32.070184
V04061,"Sanford, Harmon and Patrick",APAC,High,2026-08-12 21:45:32.070184
V04062,Diaz Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V04063,Johnson and Sons,LATAM,High,2026-08-12 21:45:32.070184
V04064,Powell-Brooks,AMER,Medium,2026-08-12 21:45:32.070184
V04065,Howell-Johnson,EMEA,High,2026-08-12 21:45:32.070184
V04066,Rivera Group,APAC,Medium,2026-08-12 21:45:32.070184
V04067,moss and sons,EMEA,Medium,2026-08-12 21:45:32.070184
V04068,Williams-Bennett,LATAM,Low,2026-08-12 21:45:32.070184
V04069,"Sharp, Jackson and Garcia",EMEA,,2026-08-12 21:45:32.070184
V04070,Prince-Davis,APAC,High,2026-08-12 21:45:32.070184
V04071,rodriguez group,APAC,Medium,2026-08-12 21:45:32.070184
V04072,Lucero-Chase,AMER,High,2026-08-12 21:45:32.070184
V04073,"Alexander, Vincent and Pacheco",AMER,Medium,2026-08-12 21:45:32.070184
V04074,Collins Group,AMER,High,2026-08-12 21:45:32.070184
V04075,Anderson-Douglas,EMEA,Medium,2026-08-12 21:45:32.070184
V04076,Krueger-Barnett,LATAM,High,2026-08-12 21:45:32.070184
V04077,Woods Ltd,APAC,High,2026-08-12 21:45:32.070184
V04078,"Gonzalez, Robinson and Anderson",LATAM,Low,2026-08-12 21:45:32.070184
V04079,Perez Inc,APAC,High,2026-08-12 21:45:32.070184
V04080,"Davis, Powell and Eaton",EMEA,Low,2026-08-12 21:45:32.070184
V04081,Wright LLC,AMER,High,2026-08-12 21:45:32.070184
V04082,Blair LLC,EMEA,Low,2026-08-12 21:45:32.070184
V04083,Page-Murray,EMEA,Medium,2026-08-12 21:45:32.070184
V04084,"Meyer, Ray and Stephenson",LATAM,Medium,2026-08-12 21:45:32.070184
V04085,Murphy LLC,AMER,Medium,2026-08-12 21:45:32.070184
V04086,"Thomas, Doyle and Rosales",LATAM,Low,2026-08-12 21:45:32.070184
V04087,"Bullock, Cruz and Williams",LATAM,Low,2026-08-12 21:45:32.070184
V04088,Petty Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V04089,Walters and Sons,EMEA,High,2026-08-12 21:45:32.070184
V04090,Sanders Inc,APAC,High,2026-08-12 21:45:32.070184
V04091,"Castillo, Mathews and Lopez",EMEA,High,2026-08-12 21:45:32.070184
V04092,"Sullivan, Haney and Chavez",APAC,Low,2026-08-12 21:45:32.070184
V04093,Gardner-Wilson,AMER,Low,2026-08-12 21:45:32.070184
V04094,Rios-Robertson,LATAM,,2026-08-12 21:45:32.070184
V04095,Rogers-Stafford,EMEA,Medium,2026-08-12 21:45:32.070184
V04096,Peterson-Wiggins,EMEA,Medium,2026-08-12 21:45:32.070184
V04097,"Bryant, Davis and Chase",LATAM,High,2026-08-12 21:45:32.070184
V04098,"Baker, Casey and Simmons",AMER,,2026-08-12 21:45:32.070184
V04099,Oconnell and Sons,LATAM,Low,2026-08-12 21:45:32.070184
V04100,Perez Group,EMEA,Low,2026-08-12 21:45:32.070184
V04101,Martinez Ltd,APAC,Low,2026-08-12 21:45:32.070184
V04102,Martinez-Bailey,APAC,Medium,2026-08-12 21:45:32.070184
V04103,Graham-Joyce,APAC,High,2026-08-12 21:45:32.070184
V04104,Burch PLC,AMER,Low,2026-08-12 21:45:32.070184
V04105,Sanders PLC,AMER,High,2026-08-12 21:45:32.070184
V04106,Thomas Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V04107,Parsons and Sons,LATAM,High,2026-08-12 21:45:32.070184
V04108,"Garner, Fox and Chan",EMEA,High,2026-08-12 21:45:32.070184
V04109,"Heath, Warren and Mcbride",AMER,Low,2026-08-12 21:45:32.070184
V04110,Ryan-Steele,AMER,High,2026-08-12 21:45:32.070184
V04111,"Jackson, Moore and Becker",AMER,High,2026-08-12 21:45:32.070184
V04112,"Walters, Montgomery and Bridges",EMEA,High,2026-08-12 21:45:32.070184
V04113,"Hernandez, Dunlap and Lynch",LATAM,High,2026-08-12 21:45:32.070184
V04114,Ramirez Group,APAC,Low,2026-08-12 21:45:32.070184
V04115,Price-Boyd,LATAM,Medium,2026-08-12 21:45:32.070184
V04116,English-Mcdonald,EMEA,Low,2026-08-12 21:45:32.070184
V04117,Griffith LLC,EMEA,High,2026-08-12 21:45:32.070184
V04118,jones ltd,EMEA,High,2026-08-12 21:45:32.070184
V04119,"Barnett, Clark and Quinn",AMER,High,2026-08-12 21:45:32.070184
V04120,"Chung, Brown and Jenkins",LATAM,Medium,2026-08-12 21:45:32.070184
V04121,Castillo and Sons,AMER,,2026-08-12 21:45:32.070184
V04122,Myers and Sons,APAC,Low,2026-08-12 21:45:32.070184
V04123,"Barnes, Vargas and Wright",LATAM,Low,2026-08-12 21:45:32.070184
V04124,Jones-Richmond,APAC,Medium,2026-08-12 21:45:32.070184
V04125,Taylor-Morales,APAC,Medium,2026-08-12 21:45:32.070184
V04126,"Singh, Blackburn and Hernandez",AMER,,2026-08-12 21:45:32.070184
V04127,Thomas-Hill,EMEA,High,2026-08-12 21:45:32.070184
V04128,Smith-Wilson,AMER,Medium,2026-08-12 21:45:32.070184
V04129,Warren-Ingram,EMEA,High,2026-08-12 21:45:32.070184
V04130,"Ruiz, Guerrero and Evans",LATAM,Medium,2026-08-12 21:45:32.070184
V04131,Weaver PLC,LATAM,Low,2026-08-12 21:45:32.070184
V04132,Hernandez-Beard,APAC,Medium,2026-08-12 21:45:32.070184
V04133,"Peterson, Nelson and Travis",EMEA,High,2026-08-12 21:45:32.070184
V04134,Massey-Scott,LATAM,Medium,2026-08-12 21:45:32.070184
V04135,"Owens, Richards and Walter",AMER,Medium,2026-08-12 21:45:32.070184
V04136,"Glenn, Freeman and Carter",EMEA,Medium,2026-08-12 21:45:32.070184
V04137,"Garcia, Bright and Morrison",AMER,Medium,2026-08-12 21:45:32.070184
V04138,"Grimes, Allen and Horn",EMEA,Medium,2026-08-12 21:45:32.070184
V04139,Copeland-Richmond,EMEA,Low,2026-08-12 21:45:32.070184
V04140,Brown-Garcia,AMER,Medium,2026-08-12 21:45:32.070184
V04141,Kirby-Oconnor,EMEA,Low,2026-08-12 21:45:32.070184
V04142,Bowman-Murphy,LATAM,Low,2026-08-12 21:45:32.070184
V04143,"Huff, Bird and Miller",LATAM,High,2026-08-12 21:45:32.070184
V04144,Marquez Group,LATAM,Low,2026-08-12 21:45:32.070184
V04145,Willis and Sons,AMER,High,2026-08-12 21:45:32.070184
V04146,"Hamilton, Baker and Osborn",APAC,,2026-08-12 21:45:32.070184
V04147,"Freeman, Obrien and Cunningham",LATAM,,2026-08-12 21:45:32.070184
V04148,"Stone, Schaefer and Reyes",LATAM,Medium,2026-08-12 21:45:32.070184
V04149,"Rodriguez, Massey and Day",LATAM,Medium,2026-08-12 21:45:32.070184
V04150,Johnston Inc,LATAM,Low,2026-08-12 21:45:32.070184
V04151,ward ltd,EMEA,Low,2026-08-12 21:45:32.070184
V04152,"Mckee, Fisher and Long",EMEA,Low,2026-08-12 21:45:32.070184
V04153,"Williams, Holland and Alexander",EMEA,High,2026-08-12 21:45:32.070184
V04154,Berry-Mills,AMER,Medium,2026-08-12 21:45:32.070184
V04155,Li-Fuller,AMER,Medium,2026-08-12 21:45:32.070184
V04156,Caldwell-Johnson,AMER,High,2026-08-12 21:45:32.070184
V04157,"White, Mccoy and Murphy",AMER,High,2026-08-12 21:45:32.070184
V04158,Knapp-Pham,AMER,High,2026-08-12 21:45:32.070184
V04159,"Bryant, Macdonald and Howard",LATAM,High,2026-08-12 21:45:32.070184
V04160,"Cooper, Beltran and Wright",APAC,Low,2026-08-12 21:45:32.070184
V04161,Bowers-Nguyen,APAC,High,2026-08-12 21:45:32.070184
V04162,"Ritter, Baker and Leon",EMEA,Low,2026-08-12 21:45:32.070184
V04163,Hansen PLC,EMEA,High,2026-08-12 21:45:32.070184
V04164,"Morris, Morales and Bailey",APAC,High,2026-08-12 21:45:32.070184
V04165,Kirk Inc,APAC,High,2026-08-12 21:45:32.070184
V04166,Bell-Medina,AMER,High,2026-08-12 21:45:32.070184
V04167,Stewart LLC,LATAM,Low,2026-08-12 21:45:32.070184
V04168,Sloan Inc,APAC,Low,2026-08-12 21:45:32.070184
V04169,"Sullivan, Howell and Fowler",LATAM,Medium,2026-08-12 21:45:32.070184
V04170,Harris-Chase,EMEA,Low,2026-08-12 21:45:32.070184
V04171,Bell-Shaffer,LATAM,Low,2026-08-12 21:45:32.070184
V04172,Fischer-Chung,LATAM,Medium,2026-08-12 21:45:32.070184
V04173,Smith-Lopez,EMEA,High,2026-08-12 21:45:32.070184
V04174,Stout-Graves,LATAM,High,2026-08-12 21:45:32.070184
V04175,"Phillips, Castro and Thompson",EMEA,Medium,2026-08-12 21:45:32.070184
V04176,"Dominguez, Gonzalez and Davis",AMER,High,2026-08-12 21:45:32.070184
V04177,"Melendez, Alvarado and Phelps",AMER,Medium,2026-08-12 21:45:32.070184
V04178,Baldwin PLC,EMEA,Medium,2026-08-12 21:45:32.070184
V04179,Sanders-Morse,AMER,High,2026-08-12 21:45:32.070184
V04180,Kirk Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V04181,Austin-Arellano,LATAM,,2026-08-12 21:45:32.070184
V04182,Key-Ramos,EMEA,Medium,2026-08-12 21:45:32.070184
V04183,Sanchez and Sons,APAC,Medium,2026-08-12 21:45:32.070184
V04184,"Haney, Johnson and Walker",LATAM,Medium,2026-08-12 21:45:32.070184
V04185,"Lucero, Sanchez and Perez",APAC,High,2026-08-12 21:45:32.070184
V04186,"Cain, Thomas and Phillips",EMEA,High,2026-08-12 21:45:32.070184
V04187,Mathews Group,APAC,Medium,2026-08-12 21:45:32.070184
V04188,Perry-Arnold,EMEA,High,2026-08-12 21:45:32.070184
V04189,"Lee, Lopez and Stone",AMER,Medium,2026-08-12 21:45:32.070184
V04190,Burton-Oneal,APAC,Low,2026-08-12 21:45:32.070184
V04191,Francis-Mann,LATAM,Low,2026-08-12 21:45:32.070184
V04192,Lara-Baker,EMEA,High,2026-08-12 21:45:32.070184
V04193,Diaz-Schaefer,EMEA,High,2026-08-12 21:45:32.070184
V04194,Flores LLC,APAC,Low,2026-08-12 21:45:32.070184
V04195,Rubio and Sons,AMER,High,2026-08-12 21:45:32.070184
V04196,Heath-Andersen,AMER,High,2026-08-12 21:45:32.070184
V04197,Pope PLC,LATAM,High,2026-08-12 21:45:32.070184
V04198,Davis PLC,LATAM,High,2026-08-12 21:45:32.070184
V04199,"Alvarez, Edwards and Aguirre",AMER,Low,2026-08-12 21:45:32.070184
V04200,"Perez, Bailey and Park",AMER,Low,2026-08-12 21:45:32.070184
V04201,"Nicholson, Walker and Adams",EMEA,Low,2026-08-12 21:45:32.070184
V04202,Stevens Group,APAC,High,2026-08-12 21:45:32.070184
V04203,Garza-Brown,AMER,Medium,2026-08-12 21:45:32.070184
V04204,Johnson Group,APAC,Medium,2026-08-12 21:45:32.070184
V04205,"Santos, Huang and Woods",APAC,Low,2026-08-12 21:45:32.070184
V04206,"Hernandez, Fleming and Jones",APAC,High,2026-08-12 21:45:32.070184
V04207,"Hill, King and Mosley",LATAM,High,2026-08-12 21:45:32.070184
V04208,Reeves Group,EMEA,Medium,2026-08-12 21:45:32.070184
V04209,Padilla-Bender,AMER,High,2026-08-12 21:45:32.070184
V04210,Lewis-Hayes,AMER,Medium,2026-08-12 21:45:32.070184
V04211,"Terry, Torres and Hall",AMER,Medium,2026-08-12 21:45:32.070184
V04212,"Shah, Thomas and Ryan",AMER,High,2026-08-12 21:45:32.070184
V04213,"Matthews, Huffman and Arellano",AMER,High,2026-08-12 21:45:32.070184
V04214,Joseph LLC,LATAM,Low,2026-08-12 21:45:32.070184
V04215,"Wilson, Madden and Austin",APAC,Medium,2026-08-12 21:45:32.070184
V04216,"Gutierrez, Martin and Lee",APAC,High,2026-08-12 21:45:32.070184
V04217,"Ayala, Mayo and Houston",LATAM,Medium,2026-08-12 21:45:32.070184
V04218,Banks Group,LATAM,Medium,2026-08-12 21:45:32.070184
V04219,"Wilson, Davis and Shah",EMEA,Low,2026-08-12 21:45:32.070184
V04220,"Haynes, Jennings and Ballard",APAC,High,2026-08-12 21:45:32.070184
V04221,Horton-Taylor,APAC,High,2026-08-12 21:45:32.070184
V04222,White-Collins,APAC,High,2026-08-12 21:45:32.070184
V04223,Mann LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V04224,Davis-Green,AMER,High,2026-08-12 21:45:32.070184
V04225,Perez Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V04226,"Miller, Hayes and Davis",APAC,Medium,2026-08-12 21:45:32.070184
V04227,Smith-Obrien,EMEA,Low,2026-08-12 21:45:32.070184
V04228,"Brown, Brooks and Jackson",AMER,Medium,2026-08-12 21:45:32.070184
V04229,"Smith, Murphy and Torres",AMER,Medium,2026-08-12 21:45:32.070184
V04230,"Elliott, Villarreal and Sosa",EMEA,High,2026-08-12 21:45:32.070184
V04231,Fields Group,EMEA,High,2026-08-12 21:45:32.070184
V04232,Nichols LLC,LATAM,Medium,2026-08-12 21:45:32.070184
V04233,Wiggins and Sons,LATAM,Low,2026-08-12 21:45:32.070184
V04234,"Brooks, Thompson and Alexander",EMEA,Medium,2026-08-12 21:45:32.070184
V04235,Romero Group,LATAM,High,2026-08-12 21:45:32.070184
V04236,Howell PLC,EMEA,,2026-08-12 21:45:32.070184
V04237,Aguirre LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V04238,Rodriguez-Vega,AMER,High,2026-08-12 21:45:32.070184
V04239,"Stone, Mccullough and Jimenez",AMER,High,2026-08-12 21:45:32.070184
V04240,"Moore, Austin and Rogers",EMEA,Low,2026-08-12 21:45:32.070184
V04241,Mcfarland-Kelley,AMER,High,2026-08-12 21:45:32.070184
V04242,Bowers-Raymond,LATAM,,2026-08-12 21:45:32.070184
V04243,"Spencer, Morgan and Diaz",EMEA,Medium,2026-08-12 21:45:32.070184
V04244,Horne Group,LATAM,,2026-08-12 21:45:32.070184
V04245,Bauer Inc,LATAM,Medium,2026-08-12 21:45:32.070184
V04246,Brown-Haas,LATAM,Low,2026-08-12 21:45:32.070184
V04247,Cochran-Browning,LATAM,Medium,2026-08-12 21:45:32.070184
V04248,"Webster, Garza and Abbott",APAC,High,2026-08-12 21:45:32.070184
V04249,Alvarado LLC,LATAM,Low,2026-08-12 21:45:32.070184
V04250,"Hart, Park and Boyd",APAC,Low,2026-08-12 21:45:32.070184
V04251,"Day, Campbell and Taylor",LATAM,Medium,2026-08-12 21:45:32.070184
V04252,Carter Ltd,AMER,Medium,2026-08-12 21:45:32.070184
V04253,Powell-Bennett,LATAM,Low,2026-08-12 21:45:32.070184
V04254,Johnson-Garcia,LATAM,High,2026-08-12 21:45:32.070184
V04255,"Webb, Price and Jimenez",EMEA,High,2026-08-12 21:45:32.070184
V04256,Townsend-Hale,AMER,Medium,2026-08-12 21:45:32.070184
V04257,"Guerra, Lopez and Davis",EMEA,High,2026-08-12 21:45:32.070184
V04258,"Adkins, Duncan and Thompson",AMER,High,2026-08-12 21:45:32.070184
V04259,Stevenson-Ferguson,AMER,High,2026-08-12 21:45:32.070184
V04260,Rasmussen Group,EMEA,Low,2026-08-12 21:45:32.070184
V04261,Bell PLC,APAC,High,2026-08-12 21:45:32.070184
V04262,Colon Ltd,EMEA,Medium,2026-08-12 21:45:32.070184
V04263,Rodgers-Warren,LATAM,Low,2026-08-12 21:45:32.070184
V04264,Hicks Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V04265,"Williams, Lewis and Bryant",EMEA,Low,2026-08-12 21:45:32.070184
V04266,Stafford Ltd,APAC,High,2026-08-12 21:45:32.070184
V04267,Jones-Harris,AMER,Low,2026-08-12 21:45:32.070184
V04268,Duncan PLC,LATAM,Low,2026-08-12 21:45:32.070184
V04269,Williams Group,AMER,Low,2026-08-12 21:45:32.070184
V04270,Mccullough Inc,LATAM,High,2026-08-12 21:45:32.070184
V04271,Smith-Allen,EMEA,Medium,2026-08-12 21:45:32.070184
V04272,Joyce-Benitez,EMEA,High,2026-08-12 21:45:32.070184
V04273,Watson Group,EMEA,Low,2026-08-12 21:45:32.070184
V04274,Moore PLC,AMER,Low,2026-08-12 21:45:32.070184
V04275,Howell LLC,AMER,High,2026-08-12 21:45:32.070184
V04276,Becker-Mckinney,AMER,Medium,2026-08-12 21:45:32.070184
V04277,"Collins, Bentley and Valdez",LATAM,High,2026-08-12 21:45:32.070184
V04278,Ortiz-Smith,LATAM,Medium,2026-08-12 21:45:32.070184
V04279,Bennett-Kirby,APAC,High,2026-08-12 21:45:32.070184
V04280,Montoya Group,LATAM,Low,2026-08-12 21:45:32.070184
V04281,Greene-Sims,AMER,,2026-08-12 21:45:32.070184
V04282,Williams-Wang,EMEA,Medium,2026-08-12 21:45:32.070184
V04283,Alvarado and Sons,APAC,Low,2026-08-12 21:45:32.070184
V04284,Walsh Inc,EMEA,Low,2026-08-12 21:45:32.070184
V04285,Barrera Group,AMER,Low,2026-08-12 21:45:32.070184
V04286,White LLC,EMEA,High,2026-08-12 21:45:32.070184
V04287,Harding LLC,AMER,Low,2026-08-12 21:45:32.070184
V04288,"Espinoza, Neal and Mitchell",EMEA,Low,2026-08-12 21:45:32.070184
V04289,Mitchell-Hudson,AMER,High,2026-08-12 21:45:32.070184
V04290,Juarez Group,EMEA,High,2026-08-12 21:45:32.070184
V04291,Clements PLC,AMER,Low,2026-08-12 21:45:32.070184
V04292,Gonzalez-Holmes,EMEA,Low,2026-08-12 21:45:32.070184
V04293,Harrison Inc,LATAM,Medium,2026-08-12 21:45:32.070184
V04294,Perez Group,AMER,Low,2026-08-12 21:45:32.070184
V04295,Miller Ltd,AMER,Low,2026-08-12 21:45:32.070184
V04296,Allen PLC,EMEA,,2026-08-12 21:45:32.070184
V04297,Kim-Thomas,AMER,Medium,2026-08-12 21:45:32.070184
V04298,"Hammond, Bates and Gordon",LATAM,Low,2026-08-12 21:45:32.070184
V04299,Mack Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V04300,williams-smith,LATAM,Medium,2026-08-12 21:45:32.070184
V04301,Peterson LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V04302,Bell and Sons,APAC,High,2026-08-12 21:45:32.070184
V04303,"Brown, James and Arroyo",APAC,Low,2026-08-12 21:45:32.070184
V04304,"Brown, White and Lee",LATAM,High,2026-08-12 21:45:32.070184
V04305,"Griffith, Johnson and Alexander",AMER,High,2026-08-12 21:45:32.070184
V04306,Guzman LLC,EMEA,High,2026-08-12 21:45:32.070184
V04307,"Martin, Payne and Stewart",EMEA,High,2026-08-12 21:45:32.070184
V04308,Cohen Group,APAC,High,2026-08-12 21:45:32.070184
V04309,"Ferguson, Montgomery and Jackson",AMER,Low,2026-08-12 21:45:32.070184
V04310,Wood-Thomas,APAC,Low,2026-08-12 21:45:32.070184
V04311,Sutton Inc,AMER,Low,2026-08-12 21:45:32.070184
V04312,Smith-Brown,EMEA,Medium,2026-08-12 21:45:32.070184
V04313,Mack-Wilson,APAC,High,2026-08-12 21:45:32.070184
V04314,Gill Inc,EMEA,Low,2026-08-12 21:45:32.070184
V04315,"Gardner, Smith and Holloway",AMER,High,2026-08-12 21:45:32.070184
V04316,Pineda-Newman,LATAM,Low,2026-08-12 21:45:32.070184
V04317,Jennings-Hughes,EMEA,Medium,2026-08-12 21:45:32.070184
V04318,"Young, Henry and Wright",AMER,Low,2026-08-12 21:45:32.070184
V04319,"Gibson, Calhoun and Hernandez",AMER,Medium,2026-08-12 21:45:32.070184
V04320,"Suarez, Walker and Mitchell",LATAM,Low,2026-08-12 21:45:32.070184
V04321,"Thompson, Coffey and Kidd",AMER,Medium,2026-08-12 21:45:32.070184
V04322,richardson inc,EMEA,High,2026-08-12 21:45:32.070184
V04323,Trujillo-Thomas,APAC,Low,2026-08-12 21:45:32.070184
V04324,Jenkins-Hobbs,APAC,Medium,2026-08-12 21:45:32.070184
V04325,Archer and Sons,LATAM,Medium,2026-08-12 21:45:32.070184
V04326,"Gomez, Mcmahon and Fisher",AMER,Medium,2026-08-12 21:45:32.070184
V04327,Murray-Chavez,APAC,Medium,2026-08-12 21:45:32.070184
V04328,Ford-Morgan,EMEA,Medium,2026-08-12 21:45:32.070184
V04329,"Ross, Cummings and Harris",APAC,Medium,2026-08-12 21:45:32.070184
V04330,Marquez PLC,AMER,Low,2026-08-12 21:45:32.070184
V04331,Gould Ltd,AMER,,2026-08-12 21:45:32.070184
V04332,"Mueller, Cox and Ford",LATAM,High,2026-08-12 21:45:32.070184
V04333,Brooks-Parker,APAC,Low,2026-08-12 21:45:32.070184
V04334,Thomas-Rodriguez,AMER,,2026-08-12 21:45:32.070184
V04335,"Chavez, Conway and Sosa",APAC,Medium,2026-08-12 21:45:32.070184
V04336,"Jenkins, Gonzalez and Morgan",AMER,Medium,2026-08-12 21:45:32.070184
V04337,Keller PLC,EMEA,,2026-08-12 21:45:32.070184
V04338,White-Ramos,EMEA,Low,2026-08-12 21:45:32.070184
V04339,"Clark, Bradley and Jackson",AMER,Low,2026-08-12 21:45:32.070184
V04340,"Becker, Hammond and Davidson",APAC,Medium,2026-08-12 21:45:32.070184
V04341,"Casey, Gonzalez and Jenkins",EMEA,Low,2026-08-12 21:45:32.070184
V04342,Sanchez-Rodgers,LATAM,Low,2026-08-12 21:45:32.070184
V04343,Stewart-Fitzpatrick,APAC,Medium,2026-08-12 21:45:32.070184
V04344,"Schmidt, Fuller and Johnson",APAC,,2026-08-12 21:45:32.070184
V04345,Buchanan Inc,AMER,Medium,2026-08-12 21:45:32.070184
V04346,Smith Inc,EMEA,High,2026-08-12 21:45:32.070184
V04347,Phelps-Edwards,LATAM,Medium,2026-08-12 21:45:32.070184
V04348,Harris-Hernandez,LATAM,Low,2026-08-12 21:45:32.070184
V04349,Parker Inc,EMEA,Low,2026-08-12 21:45:32.070184
V04350,Hanson-Stewart,AMER,Low,2026-08-12 21:45:32.070184
V04351,Alvarez-Padilla,LATAM,Low,2026-08-12 21:45:32.070184
V04352,Turner-Lang,AMER,Low,2026-08-12 21:45:32.070184
