invoice_id,po_id,invoiced_price_per_unit,invoice_timestamp,ingestion_timestamp
INV00001417,PO0000017,3426.44,2026-03-26 22:55:32.000000,2026-08-12 21:45:25.315550
INV00001628,PO0003600,1352.68,2024-06-20 23:44:14.000000,2026-08-12 21:45:25.315550
INV00001876,PO0004223,2337.77,2025-10-03 20:34:43.000000,2026-08-12 21:45:25.315550
INV00002044,PO0004001,2081.48,2025-06-07 00:52:37.000000,2026-08-12 21:45:25.315550
INV00002075,PO0004573,5109.46,2024-06-27 03:49:27.000000,2026-08-12 21:45:25.315550
INV00002186,PO0000330,2827.26,2025-04-02 12:12:22.000000,2026-08-12 21:45:25.315550
INV00002294,PO0001005,2634.94,2024-11-17 02:09:59.000000,2026-08-12 21:45:25.315550
INV00002695,PO0003529,3214.44,2024-09-13 07:29:12.000000,2026-08-12 21:45:25.315550
INV00002740,PO0001433,5234.01,2025-04-08 10:18:18.000000,2026-08-12 21:45:25.315550
INV00002761,PO0000364,5287.81,2026-05-11 11:39:13.000000,2026-08-12 21:45:25.315550
INV00002872,PO0000877,1451.67,2025-02-11 15:16:29.000000,2026-08-12 21:45:25.315550
INV00003517,PO0004235,4020.02,2024-12-16 17:21:36.000000,2026-08-12 21:45:25.315550
INV00004013,PO0000665,1678.76,2024-08-01 04:12:27.000000,2026-08-12 21:45:25.315550
INV00004361,PO0000400,3515.11,2026-03-03 02:05:13.000000,2026-08-12 21:45:25.315550
INV00004801,PO0004959,1623.31,2025-05-02 20:13:38.000000,2026-08-12 21:45:25.315550
INV00000518,PO0004929,1364.71,2024-10-26 03:06:01.000000,2026-08-12 21:45:25.315550
INV00000976,PO0004962,5467.84,2024-08-22 16:31:49.000000,2026-08-12 21:45:25.315550
INV00001293,PO0003706,590.15,2025-11-09 06:26:22.000000,2026-08-12 21:45:25.315550
INV00001377,PO0004704,3570.52,2025-05-25 06:06:22.000000,2026-08-12 21:45:25.315550
INV00001490,PO0002036,4158.67,2025-07-17 08:51:27.000000,2026-08-12 21:45:25.315550
INV00001578,PO0001589,2214.71,2024-10-29 07:57:18.000000,2026-08-12 21:45:25.315550
INV00002400,PO0001098,4204.32,2024-07-08 06:40:24.000000,2026-08-12 21:45:25.315550
INV00002700,PO0000883,4016.95,2025-12-14 22:49:51.000000,2026-08-12 21:45:25.315550
INV00002978,PO0000882,734.9,2024-12-10 18:40:27.000000,2026-08-12 21:45:25.315550
INV00003911,PO0003778,5302.32,2024-06-19 15:29:08.000000,2026-08-12 21:45:25.315550
INV00004251,PO0001332,2661.0,2026-04-08 18:59:27.000000,2026-08-12 21:45:25.315550
INV00004439,PO0000885,5071.98,2025-05-19 11:41:51.102913,2026-08-12 21:45:25.315550
INV00004470,PO0003077,$1177.31,2025-10-25 09:18:48.000000,2026-08-12 21:45:25.315550
INV00004912,PO0002274,4764.38,2025-12-20 07:07:00.000000,2026-08-12 21:45:25.315550
INV00000096,PO0002285,3167.01,2025-06-15 00:41:05.000000,2026-08-12 21:45:25.315550
INV00000307,PO0000852,4363.86,2025-03-08 19:52:45.000000,2026-08-12 21:45:25.315550
INV00000309,PO0003081,4175.61,2025-02-11 08:01:53.000000,2026-08-12 21:45:25.315550
INV00000559,PO0003131,3769.78,2025-11-17 00:27:12.000000,2026-08-12 21:45:25.315550
INV00000598,PO0000687,637.6,2025-12-11 10:06:01.000000,2026-08-12 21:45:25.315550
INV00000988,PO0004252,5434.36,2025-09-21 13:25:41.000000,2026-08-12 21:45:25.315550
INV00001027,PO0001264,3256.67,2026-01-16 23:23:20.000000,2026-08-12 21:45:25.315550
INV00001060,PO0000423,4592.93,2025-07-18 20:34:59.000000,2026-08-12 21:45:25.315550
INV00001084,PO0000551,2561.48,2025-06-18 21:44:46.000000,2026-08-12 21:45:25.315550
INV00001132,PO0002202,4282.2,2025-05-08 11:41:51.094522,2026-08-12 21:45:25.315550
INV00001178,PO0002071,3030.13,2024-08-28 04:12:47.000000,2026-08-12 21:45:25.315550
INV00001230,PO0001666,4741.76,2026-01-08 00:10:59.000000,2026-08-12 21:45:25.315550
INV00001262,PO0002241,1973.02,2025-04-23 11:05:30.000000,2026-08-12 21:45:25.315550
INV00001395,PO0000161,4181.74,2025-04-07 08:36:09.000000,2026-08-12 21:45:25.315550
INV00001654,PO0001740,1810.76,2026-01-30 06:41:56.000000,2026-08-12 21:45:25.315550
INV00002225,PO0002957,5126.87,2024-08-21 12:48:58.000000,2026-08-12 21:45:25.315550
INV00002349,PO0004422,1890.32,2024-12-11 20:28:36.000000,2026-08-12 21:45:25.315550
INV00002414,PO0004974,2452.37,2024-12-18 08:41:20.000000,2026-08-12 21:45:25.315550
INV00002546,PO0001331,1622.61,2026-05-27 11:26:45.000000,2026-08-12 21:45:25.315550
INV00002893,PO0004519,3243.41,2024-07-13 07:43:35.000000,2026-08-12 21:45:25.315550
INV00002929,PO0000620,4116.0,2025-03-18 06:30:00.000000,2026-08-12 21:45:25.315550
INV00002935,PO0000616,1145.35,2024-08-07 23:45:01.000000,2026-08-12 21:45:25.315550
INV00003057,PO0004664,5221.4,2025-09-16 22:52:46.000000,2026-08-12 21:45:25.315550
INV00003196,PO0003477,4066.92,2026-02-20 23:36:38.000000,2026-08-12 21:45:25.315550
INV00003233,PO0002960,4170.64,2025-05-26 11:41:51.098952,2026-08-12 21:45:25.315550
INV00003366,PO0003788,2099.67,2024-09-27 09:57:59.000000,2026-08-12 21:45:25.315550
INV00003504,PO0004591,4075.61,2025-05-03 17:11:42.000000,2026-08-12 21:45:25.315550
INV00003673,PO0003479,797.5,2026-01-04 15:21:13.000000,2026-08-12 21:45:25.315550
INV00003744,PO0003396,3901.24,2024-09-10 13:47:14.000000,2026-08-12 21:45:25.315550
INV00003758,PO0002168,2092.23,2026-01-16 15:09:46.000000,2026-08-12 21:45:25.315550
INV00003951,PO0003558,1509.78,2025-09-27 20:20:07.000000,2026-08-12 21:45:25.315550
INV00004624,PO0004825,1068.13,2024-11-08 09:44:00.000000,2026-08-12 21:45:25.315550
INV00004781,PO0002105,4099.52,2025-12-25 23:42:19.000000,2026-08-12 21:45:25.315550
INV00000037,PO0000139,66.83,2025-11-01 15:10:27.000000,2026-08-12 21:45:25.315550
INV00000146,PO0004051,2309.79,2025-10-27 19:53:56.000000,2026-08-12 21:45:25.315550
INV00000580,PO0000010,5413.35,2026-01-06 02:07:51.000000,2026-08-12 21:45:25.315550
INV00000633,PO0002301,132.51,2024-08-13 23:44:06.000000,2026-08-12 21:45:25.315550
INV00000819,PO0002795,3054.64,2025-12-18 10:14:39.000000,2026-08-12 21:45:25.315550
INV00001103,PO0003203,740.45,2024-06-22 22:42:54.000000,2026-08-12 21:45:25.315550
INV00001217,PO0003002,3185.67,2024-05-15 14:06:08.000000,2026-08-12 21:45:25.315550
INV00001248,PO0001188,3701.81,2025-07-02 12:19:44.000000,2026-08-12 21:45:25.315550
INV00001434,PO0004657,3672.97,2025-04-15 17:17:00.000000,2026-08-12 21:45:25.315550
INV00001525,PO0001832,3969.94,2025-02-11 23:06:40.000000,2026-08-12 21:45:25.315550
INV00001831,PO0003008,$1723.2,2025-10-06 01:39:03.000000,2026-08-12 21:45:25.315550
INV00001873,PO0004838,4209.81,2025-09-08 04:38:37.000000,2026-08-12 21:45:25.315550
INV00002827,PO0002527,1785.66,2025-02-26 06:12:48.000000,2026-08-12 21:45:25.315550
INV00003130,PO0003824,2162.11,2025-01-29 16:50:59.000000,2026-08-12 21:45:25.315550
INV00003200,PO0002674,225.94,2025-11-21 14:38:10.000000,2026-08-12 21:45:25.315550
INV00003229,PO0004050,65.31,2025-03-06 18:47:09.000000,2026-08-12 21:45:25.315550
INV00003570,PO0004645,2070.3,2025-06-01 20:18:48.000000,2026-08-12 21:45:25.315550
INV00003728,PO0001648,5049.4,2026-03-06 07:23:07.000000,2026-08-12 21:45:25.315550
INV00003872,PO0002471,4960.07,2024-06-10 06:53:00.000000,2026-08-12 21:45:25.315550
INV00004108,PO0001396,2703.56,2026-04-30 10:21:39.000000,2026-08-12 21:45:25.315550
INV00004489,PO0002947,2913.61,2025-07-29 00:52:13.000000,2026-08-12 21:45:25.315550
INV00004636,PO0000374,362.02,2025-10-27 02:00:34.000000,2026-08-12 21:45:25.315550
INV00004890,PO0003263,1248.23,2025-05-02 11:41:51.103922,2026-08-12 21:45:25.315550
INV00000131,PO0001944,1017.95,2026-03-22 07:12:06.000000,2026-08-12 21:45:25.315550
INV00000200,PO0000823,3920.62,2026-01-14 21:06:18.000000,2026-08-12 21:45:25.315550
INV00000313,PO0001325,63.32,2025-06-20 17:00:45.000000,2026-08-12 21:45:25.315550
INV00000318,PO0003690,4281.98,2025-02-24 16:48:40.000000,2026-08-12 21:45:25.315550
INV00000713,PO0001982,4234.93,2024-08-03 01:42:43.000000,2026-08-12 21:45:25.315550
INV00001020,PO0004743,2324.1,2025-04-20 22:13:50.000000,2026-08-12 21:45:25.315550
INV00001401,PO0000699,466.1,2025-09-27 07:47:26.000000,2026-08-12 21:45:25.315550
INV00001972,PO0002483,2064.06,2024-12-12 07:34:17.000000,2026-08-12 21:45:25.315550
INV00002188,PO0004161,4379.59,2026-03-14 13:25:09.000000,2026-08-12 21:45:25.315550
INV00002290,PO0003093,397.97,2024-10-01 19:28:57.000000,2026-08-12 21:45:25.315550
INV00002344,PO0001588,1626.0,2024-11-05 13:45:32.000000,2026-08-12 21:45:25.315550
INV00002967,PO0004586,4501.4,2025-08-18 17:06:44.000000,2026-08-12 21:45:25.315550
INV00003261,PO0003771,376.15,2025-02-19 06:13:10.000000,2026-08-12 21:45:25.315550
INV00003339,PO0000116,975.25,2024-05-21 03:05:36.000000,2026-08-12 21:45:25.315550
INV00003359,PO0004493,861.1,2025-01-10 22:20:32.000000,2026-08-12 21:45:25.315550
INV00003415,PO0001571,2460.64,2025-06-05 09:49:02.000000,2026-08-12 21:45:25.315550
INV00003888,PO0000116,3238.31,2024-05-05 03:05:36.000000,2026-08-12 21:45:25.315550
INV00004203,PO0000433,3172.17,2025-10-27 12:56:53.000000,2026-08-12 21:45:25.315550
INV00004237,PO0000562,2476.76,2025-06-16 21:01:32.000000,2026-08-12 21:45:25.315550
INV00004457,PO0000101,3917.55,2025-04-22 22:54:53.000000,2026-08-12 21:45:25.315550
INV00004512,PO0002108,4675.04,2026-02-13 12:37:09.000000,2026-08-12 21:45:25.315550
INV00004835,PO0001022,1140.13,2024-08-17 13:23:45.000000,2026-08-12 21:45:25.315550
INV00000224,PO0003310,2104.29,2024-09-29 21:15:44.000000,2026-08-12 21:45:25.315550
INV00000770,PO0004693,$329.82,2024-10-29 17:32:37.000000,2026-08-12 21:45:25.315550
INV00000784,PO0003991,726.1,2025-05-17 11:41:51.093428,2026-08-12 21:45:25.315550
INV00000814,PO0004947,2943.68,2024-10-18 03:18:57.000000,2026-08-12 21:45:25.315550
INV00000942,PO0001274,4497.84,2026-02-08 14:55:36.000000,2026-08-12 21:45:25.315550
INV00002251,PO0004898,4996.29,2024-08-12 11:23:09.000000,2026-08-12 21:45:25.315550
INV00002548,PO0002961,1173.92,2025-02-23 08:09:34.000000,2026-08-12 21:45:25.315550
INV00002991,PO0002642,3094.67,2026-03-25 05:27:06.000000,2026-08-12 21:45:25.315550
INV00003064,PO0001393,$3971.77,2024-07-04 15:49:22.000000,2026-08-12 21:45:25.315550
INV00003628,PO0002243,4445.33,2025-09-20 14:03:16.000000,2026-08-12 21:45:25.315550
INV00003827,PO0002442,67.97,2025-08-28 14:02:58.000000,2026-08-12 21:45:25.315550
INV00004003,PO0000787,4466.88,2026-04-07 10:47:42.000000,2026-08-12 21:45:25.315550
INV00004019,PO0004242,4968.58,2024-07-01 20:59:59.000000,2026-08-12 21:45:25.315550
INV00004837,PO0002709,4019.04,2025-06-27 15:51:25.000000,2026-08-12 21:45:25.315550
INV00000366,PO0001182,4905.67,2025-04-22 18:20:46.000000,2026-08-12 21:45:25.315550
INV00000393,PO0004447,5465.6,2024-10-12 12:47:28.000000,2026-08-12 21:45:25.315550
INV00000457,PO0003907,1741.91,2025-09-06 19:59:12.000000,2026-08-12 21:45:25.315550
INV00000989,PO0000807,1636.82,2026-02-21 10:56:00.000000,2026-08-12 21:45:25.315550
INV00001198,PO0000888,5441.95,2025-07-09 11:54:08.000000,2026-08-12 21:45:25.315550
INV00001633,PO0002783,4086.15,2025-07-17 09:44:33.000000,2026-08-12 21:45:25.315550
INV00001934,PO0001057,1681.66,2025-04-29 20:59:04.000000,2026-08-12 21:45:25.315550
INV00002163,PO0002338,2911.6,2025-04-11 06:20:54.000000,2026-08-12 21:45:25.315550
INV00002481,PO0001450,356.28,2024-05-15 19:52:41.000000,2026-08-12 21:45:25.315550
INV00002682,PO0004654,4572.73,2024-10-11 04:13:23.000000,2026-08-12 21:45:25.315550
INV00002720,PO0000760,1792.8,2026-02-12 22:21:14.000000,2026-08-12 21:45:25.315550
INV00003192,PO0002615,654.6,2024-08-05 18:28:03.000000,2026-08-12 21:45:25.315550
INV00003530,PO0004695,4602.83,2025-05-06 11:41:51.101047,2026-08-12 21:45:25.315550
INV00003642,PO0004127,3346.89,2024-10-18 05:16:56.000000,2026-08-12 21:45:25.315550
INV00003663,PO0004906,1356.58,2025-12-26 05:56:38.000000,2026-08-12 21:45:25.315550
INV00003984,PO0003862,3877.4,2024-11-10 16:23:52.000000,2026-08-12 21:45:25.315550
INV00004212,PO0001811,4318.79,2025-11-28 21:40:13.000000,2026-08-12 21:45:25.315550
INV00004483,PO0001718,4308.01,2026-03-19 14:11:34.000000,2026-08-12 21:45:25.315550
INV00004500,PO0003109,1669.26,2025-08-13 22:56:08.000000,2026-08-12 21:45:25.315550
INV00004643,PO0001443,3617.58,2026-03-04 00:30:37.000000,2026-08-12 21:45:25.315550
INV00004647,PO0002038,929.71,2024-06-10 04:47:38.000000,2026-08-12 21:45:25.315550
INV00004658,PO0002547,4768.93,2026-05-02 18:55:34.000000,2026-08-12 21:45:25.315550
INV00000136,PO0004959,4760.88,2025-04-27 20:13:38.000000,2026-08-12 21:45:25.315550
INV00000180,PO0004190,1128.34,2026-04-15 19:03:17.000000,2026-08-12 21:45:25.315550
INV00000275,PO0004726,32.3,2025-10-12 10:01:25.000000,2026-08-12 21:45:25.315550
INV00000364,PO0003520,2977.41,2025-07-31 16:59:36.000000,2026-08-12 21:45:25.315550
INV00000405,PO0003037,96.31,2026-02-21 09:46:57.000000,2026-08-12 21:45:25.315550
INV00000499,PO0001390,4994.49,2026-03-14 21:29:08.000000,2026-08-12 21:45:25.315550
INV00000910,PO0004317,$3052.23,2026-05-15 15:43:52.000000,2026-08-12 21:45:25.315550
INV00001153,PO0003552,1882.49,2026-01-11 12:59:48.000000,2026-08-12 21:45:25.315550
INV00001636,PO0000116,1324.55,2024-05-02 03:05:36.000000,2026-08-12 21:45:25.315550
INV00001959,PO0003925,4141.7,2025-05-20 03:12:17.000000,2026-08-12 21:45:25.315550
INV00002297,PO0001346,2513.51,2026-01-26 22:30:39.000000,2026-08-12 21:45:25.315550
INV00002506,PO0003238,2137.46,2025-01-09 16:21:10.000000,2026-08-12 21:45:25.315550
INV00002604,PO0001553,4036.62,2025-01-29 13:41:56.000000,2026-08-12 21:45:25.315550
INV00002652,PO0000122,4141.16,2024-06-06 00:38:17.000000,2026-08-12 21:45:25.315550
INV00002725,PO0001514,594.99,2025-08-23 03:30:18.000000,2026-08-12 21:45:25.315550
INV00002728,PO0000315,1777.1,2024-08-12 18:00:48.000000,2026-08-12 21:45:25.315550
INV00003257,PO0000454,3988.57,2025-01-15 22:19:14.000000,2026-08-12 21:45:25.315550
INV00003881,PO0000187,2712.34,2025-02-01 12:42:01.000000,2026-08-12 21:45:25.315550
INV00000315,PO0000687,4959.7,2026-01-11 10:06:01.000000,2026-08-12 21:45:25.315550
INV00000709,PO0004631,2600.48,2025-08-01 22:28:10.000000,2026-08-12 21:45:25.315550
INV00000945,PO0001490,1272.71,2025-01-27 04:25:47.000000,2026-08-12 21:45:25.315550
INV00000950,PO0004696,917.06,2026-02-19 15:26:42.000000,2026-08-12 21:45:25.315550
INV00001215,PO0002223,5447.36,2025-03-21 05:47:51.000000,2026-08-12 21:45:25.315550
INV00001362,PO0000208,4239.16,2025-01-17 07:12:09.000000,2026-08-12 21:45:25.315550
INV00001777,PO0000171,3083.07,2025-07-06 14:16:25.000000,2026-08-12 21:45:25.315550
INV00002334,PO0003401,5430.61,2025-07-04 22:44:19.000000,2026-08-12 21:45:25.315550
INV00002615,PO0001531,434.28,2024-12-26 18:58:58.000000,2026-08-12 21:45:25.315550
INV00002668,PO0001845,4652.57,2024-11-10 00:26:27.000000,2026-08-12 21:45:25.315550
INV00002810,PO0003049,1595.25,2024-11-17 05:00:50.000000,2026-08-12 21:45:25.315550
INV00003250,PO0001352,3127.88,2025-12-03 11:08:26.000000,2026-08-12 21:45:25.315550
INV00003325,PO0001138,4387.74,2026-01-05 04:58:41.000000,2026-08-12 21:45:25.315550
INV00003542,PO0002883,612.5,2025-12-01 01:39:51.000000,2026-08-12 21:45:25.315550
INV00003927,PO0004694,4827.12,2025-01-15 15:49:22.000000,2026-08-12 21:45:25.315550
INV00004041,PO0004617,776.57,2025-11-26 19:13:39.000000,2026-08-12 21:45:25.315550
INV00004176,PO0004205,36.17,2026-02-15 01:29:21.000000,2026-08-12 21:45:25.315550
INV00004317,PO0003322,3764.4,2026-02-19 10:55:45.000000,2026-08-12 21:45:25.315550
INV00004375,PO0004897,686.46,2025-10-21 11:18:02.000000,2026-08-12 21:45:25.315550
INV00004485,PO0000009,5122.55,2025-03-10 01:38:58.000000,2026-08-12 21:45:25.315550
INV00004513,PO0001458,2115.56,2026-04-30 04:48:10.000000,2026-08-12 21:45:25.315550
INV00004847,PO0001975,2269.01,2024-06-14 02:24:04.000000,2026-08-12 21:45:25.315550
INV00000263,PO0004093,4540.88,2024-10-28 03:10:01.000000,2026-08-12 21:45:25.315550
INV00000438,PO0001853,5260.39,2026-04-14 06:25:16.000000,2026-08-12 21:45:25.315550
INV00000689,PO0000814,3552.81,2024-04-21 10:19:57.000000,2026-08-12 21:45:25.315550
INV00000732,PO0001544,4698.99,2025-07-02 13:30:52.000000,2026-08-12 21:45:25.315550
INV00000789,PO0002970,1253.31,2025-09-08 02:53:24.000000,2026-08-12 21:45:25.315550
INV00001207,PO0004459,2672.75,2026-03-23 23:26:55.000000,2026-08-12 21:45:25.315550
INV00001911,PO0001858,392.89,2026-01-29 12:09:22.000000,2026-08-12 21:45:25.315550
INV00002561,PO0000089,3633.62,2024-09-22 16:48:34.000000,2026-08-12 21:45:25.315550
INV00002650,PO0001257,2356.19,2025-03-16 17:56:14.000000,2026-08-12 21:45:25.315550
INV00002743,PO0000803,963.1,2025-06-27 19:51:42.000000,2026-08-12 21:45:25.315550
INV00002869,PO0002539,2557.36,2026-01-05 08:40:03.000000,2026-08-12 21:45:25.315550
INV00003007,PO0002625,4871.72,2024-05-12 19:34:55.000000,2026-08-12 21:45:25.315550
INV00003120,PO0000527,4079.0,2026-04-05 01:34:34.000000,2026-08-12 21:45:25.315550
INV00003591,PO0003323,3663.95,2025-03-11 05:58:03.000000,2026-08-12 21:45:25.315550
INV00003691,PO0003964,3314.66,2024-08-19 12:17:57.000000,2026-08-12 21:45:25.315550
INV00003880,PO0002318,5153.95,2025-03-07 01:38:05.000000,2026-08-12 21:45:25.315550
INV00004007,PO0003862,4429.1,2024-11-02 16:23:52.000000,2026-08-12 21:45:25.315550
INV00004055,PO0003080,4276.78,2025-12-26 06:02:44.000000,2026-08-12 21:45:25.315550
INV00004274,PO0002872,4997.44,2025-05-30 11:41:51.102408,2026-08-12 21:45:25.315550
INV00004311,PO0000861,2361.78,2025-12-12 09:45:01.000000,2026-08-12 21:45:25.315550
INV00004322,PO0000724,4646.57,2025-10-10 22:59:45.000000,2026-08-12 21:45:25.315550
INV00004400,PO0004744,2933.82,2024-05-30 02:33:46.000000,2026-08-12 21:45:25.315550
INV00004949,PO0003333,3577.96,2024-06-19 05:29:14.000000,2026-08-12 21:45:25.315550
INV00000159,PO0001793,870.14,2026-03-15 22:39:20.000000,2026-08-12 21:45:25.315550
INV00000425,PO0004446,1670.4,2025-04-24 11:41:51.091922,2026-08-12 21:45:25.315550
INV00000513,PO0003599,2521.03,2024-10-17 09:28:26.000000,2026-08-12 21:45:25.315550
INV00000524,PO0001651,4658.25,2025-08-15 18:29:08.000000,2026-08-12 21:45:25.315550
INV00000745,PO0004199,4332.41,2025-05-19 11:41:51.093428,2026-08-12 21:45:25.315550
INV00000895,PO0002869,1142.96,2024-06-29 23:35:41.000000,2026-08-12 21:45:25.315550
INV00000913,PO0000758,798.55,2025-08-14 16:35:19.000000,2026-08-12 21:45:25.315550
INV00001045,PO0003379,2500.28,2025-11-15 02:57:56.000000,2026-08-12 21:45:25.315550
INV00002001,PO0000360,4052.72,2024-07-15 20:09:04.000000,2026-08-12 21:45:25.315550
INV00002038,PO0002849,5336.24,2024-06-24 07:37:53.000000,2026-08-12 21:45:25.315550
INV00002168,PO0003601,3001.27,2026-04-10 21:13:19.000000,2026-08-12 21:45:25.315550
INV00002705,PO0004493,2531.29,2024-12-27 22:20:32.000000,2026-08-12 21:45:25.315550
INV00003076,PO0004004,1887.18,2025-01-28 23:45:13.000000,2026-08-12 21:45:25.315550
INV00003356,PO0004261,345.06,2025-12-18 12:25:03.000000,2026-08-12 21:45:25.315550
INV00003946,PO0002272,2620.79,2025-03-08 06:56:20.000000,2026-08-12 21:45:25.315550
INV00004238,PO0004929,1606.18,2024-10-22 03:06:01.000000,2026-08-12 21:45:25.315550
INV00004303,PO0002154,857.95,2025-09-02 07:35:18.000000,2026-08-12 21:45:25.315550
INV00004359,PO0001512,1056.8,2024-08-18 09:48:27.000000,2026-08-12 21:45:25.315550
INV00004421,PO0003002,1371.31,2024-06-06 14:06:08.000000,2026-08-12 21:45:25.315550
INV00004903,PO0003129,4602.13,2025-04-26 09:09:19.000000,2026-08-12 21:45:25.315550
INV00000278,PO0002900,2276.43,2025-06-07 18:48:03.000000,2026-08-12 21:45:25.315550
INV00000301,PO0003789,3532.72,2025-08-09 04:11:20.000000,2026-08-12 21:45:25.315550
INV00000401,PO0004168,1307.17,2025-03-10 07:40:28.000000,2026-08-12 21:45:25.315550
INV00000467,PO0002317,4478.45,2024-05-27 07:18:45.000000,2026-08-12 21:45:25.315550
INV00000581,PO0001606,1019.3,2025-03-02 20:17:50.000000,2026-08-12 21:45:25.315550
INV00001092,PO0004368,3374.04,2024-07-18 08:14:41.000000,2026-08-12 21:45:25.315550
INV00001287,PO0004576,2089.25,2025-04-22 11:41:51.095433,2026-08-12 21:45:25.315550
INV00001298,PO0002890,3866.44,2025-04-01 19:43:17.000000,2026-08-12 21:45:25.315550
INV00001352,PO0004999,2173.98,2025-04-19 09:56:28.000000,2026-08-12 21:45:25.315550
INV00001622,PO0001479,5202.88,2025-05-16 11:41:51.095433,2026-08-12 21:45:25.315550
INV00001767,PO0000619,2626.74,2025-04-30 08:01:22.000000,2026-08-12 21:45:25.315550
INV00002076,PO0004042,679.67,2025-08-16 06:25:47.000000,2026-08-12 21:45:25.315550
INV00002148,PO0001624,135.18,2025-02-14 08:24:50.000000,2026-08-12 21:45:25.315550
INV00002340,PO0002312,1048.6,2025-10-26 02:05:42.000000,2026-08-12 21:45:25.315550
INV00002375,PO0000056,11.39,2026-04-03 04:29:29.000000,2026-08-12 21:45:25.315550
INV00002513,PO0000646,4474.09,2026-02-24 09:39:54.000000,2026-08-12 21:45:25.315550
INV00003049,PO0003430,3244.86,2025-05-19 15:22:21.000000,2026-08-12 21:45:25.315550
INV00003258,PO0000598,4953.3,2026-01-30 05:01:07.000000,2026-08-12 21:45:25.315550
INV00003328,PO0001387,2737.35,2025-09-06 13:33:04.000000,2026-08-12 21:45:25.315550
INV00003877,PO0004411,3674.57,2025-04-27 20:06:09.000000,2026-08-12 21:45:25.315550
INV00003913,PO0001243,2224.86,2025-01-01 21:08:49.000000,2026-08-12 21:45:25.315550
INV00004008,PO0003016,812.26,2024-08-23 21:15:40.000000,2026-08-12 21:45:25.315550
INV00004635,PO0004791,3079.07,2026-02-15 17:05:45.000000,2026-08-12 21:45:25.315550
INV00004730,PO0000112,1179.79,2025-09-09 10:27:13.000000,2026-08-12 21:45:25.315550
INV00004731,PO0000935,3467.45,2024-07-01 14:42:41.000000,2026-08-12 21:45:25.315550
INV00004749,PO0003847,2477.51,2025-10-19 11:17:43.000000,2026-08-12 21:45:25.315550
INV00000005,PO0003369,3080.2,2026-03-29 06:08:10.000000,2026-08-12 21:45:25.315550
INV00000430,PO0004497,5381.09,2025-05-27 03:52:48.000000,2026-08-12 21:45:25.315550
INV00000498,PO0004437,1485.31,2025-12-13 23:35:33.000000,2026-08-12 21:45:25.315550
INV00000558,PO0002090,1870.83,2025-07-18 23:56:07.000000,2026-08-12 21:45:25.315550
INV00000829,PO0001979,1643.55,2025-02-26 03:50:05.000000,2026-08-12 21:45:25.315550
INV00000936,PO0000263,2201.68,2024-11-18 08:13:12.000000,2026-08-12 21:45:25.315550
INV00000962,PO0000421,2717.73,2024-07-25 03:23:06.000000,2026-08-12 21:45:25.315550
INV00001024,PO0002194,1862.19,2025-06-29 03:01:54.000000,2026-08-12 21:45:25.315550
INV00001229,PO0001827,5380.64,2025-07-03 22:39:37.000000,2026-08-12 21:45:25.315550
INV00001709,PO0002155,4604.32,2025-09-09 20:31:39.000000,2026-08-12 21:45:25.315550
INV00001733,PO0002075,4009.97,2024-12-10 04:57:08.000000,2026-08-12 21:45:25.315550
INV00001903,PO0003272,4074.14,2026-01-02 03:17:21.000000,2026-08-12 21:45:25.315550
INV00002062,PO0001117,3124.64,2024-12-19 03:16:05.000000,2026-08-12 21:45:25.315550
INV00002133,PO0000469,2556.34,2026-04-29 11:45:37.000000,2026-08-12 21:45:25.315550
INV00002296,PO0003049,2778.14,2024-11-10 05:00:50.000000,2026-08-12 21:45:25.315550
INV00002351,PO0002762,3822.05,2025-06-10 20:00:38.000000,2026-08-12 21:45:25.315550
INV00002608,PO0001633,2214.8,2025-02-19 04:07:44.000000,2026-08-12 21:45:25.315550
INV00003389,PO0001480,4994.21,2025-08-17 13:07:01.000000,2026-08-12 21:45:25.315550
INV00003579,PO0002668,2792.49,2024-07-25 10:42:54.000000,2026-08-12 21:45:25.315550
INV00003594,PO0001071,3669.8,2025-04-25 11:41:51.101047,2026-08-12 21:45:25.315550
INV00003742,PO0001784,2344.39,2025-11-30 11:24:08.000000,2026-08-12 21:45:25.315550
INV00004156,PO0003844,331.25,2025-01-28 04:59:40.000000,2026-08-12 21:45:25.315550
INV00004165,PO0003530,4474.42,2026-02-27 09:34:38.000000,2026-08-12 21:45:25.315550
INV00004170,PO0004078,$1832.55,2025-01-15 23:23:36.000000,2026-08-12 21:45:25.315550
INV00004218,PO0001431,3438.41,2025-01-10 10:16:53.000000,2026-08-12 21:45:25.315550
INV00004229,PO0002428,1135.06,2026-03-07 14:18:51.000000,2026-08-12 21:45:25.315550
INV00004511,PO0001186,2849.48,2025-05-31 12:16:23.000000,2026-08-12 21:45:25.315550
INV00004621,PO0001806,3751.41,2026-01-30 18:57:00.000000,2026-08-12 21:45:25.315550
INV00004699,PO0000586,5313.56,2026-03-17 16:21:37.000000,2026-08-12 21:45:25.315550
INV00000064,PO0004236,3302.65,2026-04-23 11:23:29.000000,2026-08-12 21:45:25.315550
INV00000205,PO0001521,3408.52,2026-03-03 03:54:49.000000,2026-08-12 21:45:25.315550
INV00000728,PO0002844,5460.54,2026-02-25 02:18:22.000000,2026-08-12 21:45:25.315550
INV00000992,PO0002617,2745.09,2025-12-10 21:43:17.000000,2026-08-12 21:45:25.315550
