po_id,vendor_id,item_name,quantity_requested,po_timestamp,ingestion_timestamp
PO0004089,V03488,Schemas,807,2025-07-08 07:08:44,2026-08-12 21:41:41.391515
PO0004090,V00636,E-markets,630,2024-09-19 00:16:39,2026-08-12 21:41:41.391515
PO0004091,V04508,Markets,932,2024-09-27 07:39:11,2026-08-12 21:41:41.391515
PO0004092,V00469,Roi,885,2026-03-03 00:15:57,2026-08-12 21:41:41.391515
PO0004093,V04946,Niches,565,2024-10-17 03:10:01,2026-08-12 21:41:41.391515
PO0004094,V01028,Paradigms,580,2025-11-27 10:00:06,2026-08-12 21:41:41.391515
PO0004095,V03935,Relationships,616,2024-08-28 04:06:23,2026-08-12 21:41:41.391515
PO0004096,V03391,Solutions,728,2025-07-19 10:17:14,2026-08-12 21:41:41.391515
PO0004097,V03599,Architectures,309,2025-07-19 22:31:02,2026-08-12 21:41:41.391515
PO0004098,V04524,Networks,-402,2025-06-25 13:35:37,2026-08-12 21:41:41.391515
PO0004099,V03306,Networks,496,2025-03-17 23:55:41,2026-08-12 21:41:41.391515
PO0004100,V03570,E-services,258,2025-01-18 04:37:28,2026-08-12 21:41:41.391515
PO0004101,V02732,E-business,622,2024-07-01 00:13:56,2026-08-12 21:41:41.391515
PO0004102,V04730,Metrics,594,2025-01-21 01:11:34,2026-08-12 21:41:41.391515
PO0004103,V04355,Niches,31,2026-02-24 18:45:08,2026-08-12 21:41:41.391515
PO0004104,V04396,Methodologies,334,2025-08-10 15:25:15,2026-08-12 21:41:41.391515
PO0004105,V00078,Action-items,357,2024-06-01 09:42:48,2026-08-12 21:41:41.391515
PO0004106,V03558,Niches,251,2024-08-24 21:19:16,2026-08-12 21:41:41.391515
PO0004107,V03063,Solutions,455,2025-01-07 07:42:16,2026-08-12 21:41:41.391515
PO0004108,V03589,Infrastructures,312,2025-04-15 22:43:14,2026-08-12 21:41:41.391515
PO0004109,V00599,Systems,661,2025-10-26 11:03:30,2026-08-12 21:41:41.391515
PO0004110,V01589,Services,569,2025-06-13 16:35:55,2026-08-12 21:41:41.391515
PO0004111,V01817,Infrastructures,656,2025-09-16 22:13:24,2026-08-12 21:41:41.391515
PO0004112,V02899,Systems,9,2024-11-29 03:06:51,2026-08-12 21:41:41.391515
PO0004113,V01972,Users,891,2025-03-20 13:18:25,2026-08-12 21:41:41.391515
PO0004114,V01559,E-commerce,946,2024-11-17 13:22:36,2026-08-12 21:41:41.391515
PO0004115,V00093,Markets,377,2024-06-01 12:53:13,2026-08-12 21:41:41.391515
PO0004116,V02375,Niches,8,2026-03-05 04:19:39,2026-08-12 21:41:41.391515
PO0004117,V04328,Users,150,2025-05-26 17:18:19,2026-08-12 21:41:41.391515
PO0004118,V03013,Channels,412,2025-01-02 01:52:46,2026-08-12 21:41:41.391515
PO0004119,V04538,Niches,152,2025-08-25 10:08:22,2026-08-12 21:41:41.391515
PO0004120,V03616,Platforms,455,2025-05-14 01:16:51,2026-08-12 21:41:41.391515
PO0004121,V03521,E-services,732,2025-12-19 05:00:43,2026-08-12 21:41:41.391515
PO0004122,V03164,Action-items,886,2025-12-18 06:13:44,2026-08-12 21:41:41.391515
PO0004123,V01764,Methodologies,558,2025-01-22 01:35:28,2026-08-12 21:41:41.391515
PO0004124,V01070,E-commerce,604,2025-11-10 02:03:39,2026-08-12 21:41:41.391515
PO0004125,V03273,Communities,44,2025-06-01 13:36:26,2026-08-12 21:41:41.391515
PO0004126,V03428,Paradigms,625,2025-06-03 23:38:23,2026-08-12 21:41:41.391515
PO0004127,V04001,E-business,163,2024-09-14 05:16:56,2026-08-12 21:41:41.391515
PO0004128,V04146,Networks,525,2026-01-22 07:58:02,2026-08-12 21:41:41.391515
PO0004129,V03795,Roi,465,2025-11-12 20:43:49,2026-08-12 21:41:41.391515
PO0004130,V03917,E-services,185,2025-06-12 14:12:20,2026-08-12 21:41:41.391515
PO0004131,V01330,E-services,975,2024-08-29 10:41:29,2026-08-12 21:41:41.391515
PO0004132,V00516,Web-readiness,603,2025-12-10 20:11:45,2026-08-12 21:41:41.391515
PO0004133,V02161,Action-items,249,2024-12-23 01:19:18,2026-08-12 21:41:41.391515
PO0004134,V00682,Infrastructures,773,2025-10-13 07:15:25,2026-08-12 21:41:41.391515
PO0004135,V01964,Partnerships,765,2025-03-23 14:58:47,2026-08-12 21:41:41.391515
PO0004136,V04757,Infrastructures,537,2025-10-21 22:44:55,2026-08-12 21:41:41.391515
PO0004138,V02517,Paradigms,490,2025-04-24 03:29:55,2026-08-12 21:41:41.391515
PO0004139,V01199,E-markets,785,2024-07-31 20:18:23,2026-08-12 21:41:41.391515
PO0004140,V00930,Partnerships,108,2025-02-26 05:10:40,2026-08-12 21:41:41.391515
PO0004141,V04680,E-markets,514,2025-12-21 11:33:21,2026-08-12 21:41:41.391515
PO0004142,V01452,Roi,173,2024-08-29 12:38:45,2026-08-12 21:41:41.391515
PO0004143,V01105,E-tailers,336,2024-05-01 23:31:31,2026-08-12 21:41:41.391515
PO0004144,V02816,E-business,711,2025-11-13 12:21:57,2026-08-12 21:41:41.391515
PO0004145,V02884,Markets,641,2025-05-17 12:24:23,2026-08-12 21:41:41.391515
PO0004146,V02807,Schemas,584,2024-11-10 17:06:58,2026-08-12 21:41:41.391515
PO0004147,V03743,E-markets,141,2025-02-21 01:32:40,2026-08-12 21:41:41.391515
PO0004148,V01542,E-commerce,876,2025-04-27 14:03:45,2026-08-12 21:41:41.391515
PO0004149,V04185,Models,622,2024-07-24 08:29:05,2026-08-12 21:41:41.391515
PO0004150,V02077,Schemas,609,2025-09-11 10:48:05,2026-08-12 21:41:41.391515
PO0004151,V01510,Paradigms,555,2025-07-16 00:04:01,2026-08-12 21:41:41.391515
PO0004152,V00299,E-tailers,703,2025-12-14 00:16:24,2026-08-12 21:41:41.391515
PO0004153,V01309,Infrastructures,785,2024-08-26 17:10:36,2026-08-12 21:41:41.391515
PO0004154,V04863,Convergence,685,2025-01-24 12:02:16,2026-08-12 21:41:41.391515
PO0004155,V04950,Users,107,2024-12-11 00:27:56,2026-08-12 21:41:41.391515
PO0004156,V03305,Platforms,879,2026-04-05 16:22:17,2026-08-12 21:41:41.391515
PO0004157,V02158,Bandwidth,388,2024-10-03 07:52:43,2026-08-12 21:41:41.391515
PO0004158,V04731,Channels,672,2026-02-16 17:56:05,2026-08-12 21:41:41.391515
PO0004159,V04769,Niches,629,2025-12-14 23:01:51,2026-08-12 21:41:41.391515
PO0004160,V02075,Markets,671,2025-08-26 06:47:48,2026-08-12 21:41:41.391515
PO0004161,V02596,Users,949,2026-02-26 13:25:09,2026-08-12 21:41:41.391515
PO0004162,V01264,Platforms,50,2024-12-21 16:34:16,2026-08-12 21:41:41.391515
PO0004163,V02801,Web-readiness,648,2025-11-11 12:58:30,2026-08-12 21:41:41.391515
PO0004164,V03170,Relationships,9,2025-02-01 21:43:45,2026-08-12 21:41:41.391515
PO0004165,V02855,E-markets,532,2024-06-19 06:20:22,2026-08-12 21:41:41.391515
PO0004166,V02301,Users,539,2025-12-19 07:21:02,2026-08-12 21:41:41.391515
PO0004167,V01314,Solutions,523,2025-07-16 20:35:39,2026-08-12 21:41:41.391515
PO0004168,V00056,E-commerce,842,2025-02-16 07:40:28,2026-08-12 21:41:41.391515
PO0004169,V01564,Schemas,948,2024-08-27 02:20:03,2026-08-12 21:41:41.391515
PO0004170,V04045,Users,-487,2025-06-23 10:30:00,2026-08-12 21:41:41.391515
PO0004171,V04674,Solutions,841,2024-08-19 12:35:57,2026-08-12 21:41:41.391515
PO0004172,V03291,Metrics,519,2024-08-30 01:55:35,2026-08-12 21:41:41.391515
PO0004173,V00378,E-tailers,797,2024-09-07 14:06:45,2026-08-12 21:41:41.391515
PO0004174,V03298,Action-items,486,2026-02-22 10:15:22,2026-08-12 21:41:41.391515
PO0004175,V00834,Communities,512,2025-01-15 03:25:06,2026-08-12 21:41:41.391515
PO0004176,V02981,Action-items,922,2024-04-24 16:55:08,2026-08-12 21:41:41.391515
PO0004177,V04414,Systems,39,2025-11-25 10:03:42,2026-08-12 21:41:41.391515
PO0004178,V02954,Networks,429,2024-07-09 13:33:29,2026-08-12 21:41:41.391515
PO0004181,V02194,Architectures,42,2025-01-16 22:23:58,2026-08-12 21:41:41.391515
PO0004182,V00043,Metrics,975,2025-11-05 11:59:16,2026-08-12 21:41:41.391515
PO0004183,V00692,E-markets,358,2025-12-27 03:14:00,2026-08-12 21:41:41.391515
PO0004184,V01344,Models,793,2025-09-15 12:13:22,2026-08-12 21:41:41.391515
PO0004185,V00810,Users,660,2026-04-13 07:57:35,2026-08-12 21:41:41.391515
PO0004186,V02965,E-markets,65,2025-08-24 17:10:15,2026-08-12 21:41:41.391515
PO0004187,V00570,Channels,27,2025-02-27 03:37:34,2026-08-12 21:41:41.391515
PO0004188,V03324,Action-items,352,2024-08-26 11:58:25,2026-08-12 21:41:41.391515
PO0004189,V03984,Metrics,946,2025-11-26 22:25:49,2026-08-12 21:41:41.391515
PO0004190,V01851,Methodologies,41,2026-03-04 19:03:17,2026-08-12 21:41:41.391515
PO0004191,V04731,Niches,314,2024-12-06 22:15:58,2026-08-12 21:41:41.391515
PO0004192,V01708,E-business,156,2025-03-31 09:00:08,2026-08-12 21:41:41.391515
PO0004193,V03385,E-tailers,314,2024-08-29 16:24:58,2026-08-12 21:41:41.391515
PO0004194,V00661,Infrastructures,492,2025-06-21 02:58:35,2026-08-12 21:41:41.391515
PO0004195,V01034,Methodologies,709,2025-03-03 09:17:56,2026-08-12 21:41:41.391515
PO0004196,V00409,Systems,385,2024-09-11 13:51:19,2026-08-12 21:41:41.391515
PO0004197,V03368,Functionalities,548,2025-07-19 11:36:17,2026-08-12 21:41:41.391515
PO0004198,V02986,Bandwidth,964,2025-11-29 16:32:03,2026-08-12 21:41:41.391515
PO0004200,V02744,Bandwidth,-691,2026-03-03 03:42:04,2026-08-12 21:41:41.391515
PO0004202,V01080,E-services,540,2025-09-01 20:42:36,2026-08-12 21:41:41.391515
PO0004203,V01846,Convergence,529,2024-04-27 21:09:12,2026-08-12 21:41:41.391515
PO0004204,V00017,Action-items,431,2024-06-27 09:49:24,2026-08-12 21:41:41.391515
PO0004205,V01617,Paradigms,843,2026-02-08 01:29:21,2026-08-12 21:41:41.391515
PO0004208,V03988,Paradigms,367,2024-08-22 05:52:03,2026-08-12 21:41:41.391515
PO0004210,V02469,Roi,596,2026-04-04 04:35:12,2026-08-12 21:41:41.391515
PO0004211,V02833,Platforms,144,2024-11-16 11:05:23,2026-08-12 21:41:41.391515
PO0004212,V02927,Niches,792,2024-06-24 17:30:28,2026-08-12 21:41:41.391515
PO0004213,V04597,E-services,517,2024-11-27 07:04:19,2026-08-12 21:41:41.391515
PO0004214,V01380,Architectures,141,2025-07-04 12:44:39,2026-08-12 21:41:41.391515
PO0004215,V02816,Paradigms,235,2025-07-07 09:05:05,2026-08-12 21:41:41.391515
PO0004216,V03814,Paradigms,310,2024-08-31 22:28:18,2026-08-12 21:41:41.391515
PO0004217,V04692,E-commerce,821,2025-07-23 09:32:37,2026-08-12 21:41:41.391515
PO0004218,V01664,Channels,607,2024-04-26 21:31:17,2026-08-12 21:41:41.391515
PO0004219,V03253,Networks,13,2025-12-21 02:41:58,2026-08-12 21:41:41.391515
PO0004220,V04763,E-services,547,2024-04-28 10:48:19,2026-08-12 21:41:41.391515
PO0004221,V02636,Roi,31,2025-08-01 07:13:38,2026-08-12 21:41:41.391515
PO0004222,V03725,E-markets,329,2025-10-15 09:29:38,2026-08-12 21:41:41.391515
PO0004223,V04369,E-services,539,2025-09-08 20:34:43,2026-08-12 21:41:41.391515
PO0004224,V00145,Bandwidth,452,2025-03-08 07:02:35,2026-08-12 21:41:41.391515
PO0004225,V01622,Platforms,538,2025-02-18 08:40:49,2026-08-12 21:41:41.391515
PO0004226,V04584,Systems,47,2024-08-28 05:41:54,2026-08-12 21:41:41.391515
PO0004227,V02935,Action-items,448,2026-01-23 20:00:00,2026-08-12 21:41:41.391515
PO0004228,V00994,Info-mediaries,209,2025-10-08 18:16:01,2026-08-12 21:41:41.391515
PO0004229,V04232,Users,272,2025-03-28 09:27:17,2026-08-12 21:41:41.391515
PO0004230,V04128,E-business,670,2024-05-18 21:18:36,2026-08-12 21:41:41.391515
PO0004231,V02373,Roi,295,2024-07-31 09:10:52,2026-08-12 21:41:41.391515
PO0004232,V00046,E-services,841,2025-03-02 09:26:29,2026-08-12 21:41:41.391515
PO0004233,V00237,Markets,737,2025-02-21 12:47:30,2026-08-12 21:41:41.391515
PO0004234,V00436,Bandwidth,539,2024-04-18 04:46:36,2026-08-12 21:41:41.391515
PO0004235,V04338,Architectures,99,2024-11-07 17:21:36,2026-08-12 21:41:41.391515
PO0004236,V04723,Niches,995,2026-04-01 11:23:29,2026-08-12 21:41:41.391515
PO0004239,V03676,Users,995,2025-01-09 04:24:12,2026-08-12 21:41:41.391515
PO0004240,V04329,Users,132,2026-01-21 03:47:53,2026-08-12 21:41:41.391515
PO0004241,V01659,Web-readiness,900,2026-01-29 18:56:43,2026-08-12 21:41:41.391515
PO0004242,V00089,Models,435,2024-05-28 20:59:59,2026-08-12 21:41:41.391515
PO0004243,V00100,Infrastructures,918,2025-07-13 01:26:31,2026-08-12 21:41:41.391515
PO0004244,V03628,E-business,661,2025-01-23 15:25:08,2026-08-12 21:41:41.391515
PO0004245,V02885,Infrastructures,303,2025-03-18 05:42:38,2026-08-12 21:41:41.391515
PO0004246,V03968,Niches,860,2024-09-15 20:25:36,2026-08-12 21:41:41.391515
PO0004247,V04870,Platforms,215,2024-09-08 18:54:24,2026-08-12 21:41:41.391515
PO0004248,V04778,Methodologies,497,2024-06-08 20:32:57,2026-08-12 21:41:41.391515
PO0004249,V01249,E-tailers,445,2025-04-23 16:05:31,2026-08-12 21:41:41.391515
PO0004250,V04072,E-commerce,770,2026-01-27 07:29:13,2026-08-12 21:41:41.391515
PO0004251,V01233,Channels,295,2024-11-25 09:42:51,2026-08-12 21:41:41.391515
PO0004252,V02053,Convergence,134,2025-09-02 13:25:41,2026-08-12 21:41:41.391515
PO0004253,V00283,Niches,32,2024-05-18 13:29:35,2026-08-12 21:41:41.391515
PO0004254,V04090,Channels,344,2024-05-02 13:56:46,2026-08-12 21:41:41.391515
PO0004255,V01577,Roi,877,2025-10-27 01:18:55,2026-08-12 21:41:41.391515
PO0004256,V01475,Functionalities,979,2024-10-14 21:30:06,2026-08-12 21:41:41.391515
PO0004257,V04269,Schemas,892,2025-08-08 07:43:15,2026-08-12 21:41:41.391515
PO0004259,V01087,Niches,573,2024-05-26 18:25:22,2026-08-12 21:41:41.391515
PO0004260,V03455,E-commerce,357,2025-11-11 16:53:23,2026-08-12 21:41:41.391515
PO0004261,V00301,Channels,-382,2025-11-29 12:25:03,2026-08-12 21:41:41.391515
PO0004262,V01746,Bandwidth,933,2024-06-22 13:32:54,2026-08-12 21:41:41.391515
PO0004263,V00927,Action-items,437,2025-07-08 13:28:42,2026-08-12 21:41:41.391515
PO0004264,V02660,Users,89,2024-10-05 13:55:49,2026-08-12 21:41:41.391515
PO0004265,V00173,Roi,956,2024-10-25 18:41:08,2026-08-12 21:41:41.391515
PO0004266,V04639,E-markets,884,2025-01-30 23:11:19,2026-08-12 21:41:41.391515
PO0004267,V03864,Functionalities,593,2025-12-01 15:49:04,2026-08-12 21:41:41.391515
PO0004268,V01232,Services,601,2024-09-20 23:12:55,2026-08-12 21:41:41.391515
PO0004269,V04552,Users,994,2025-06-10 11:04:50,2026-08-12 21:41:41.391515
PO0004270,V01249,Roi,150,2025-08-11 22:39:32,2026-08-12 21:41:41.391515
PO0004271,V00780,Architectures,833,2024-09-02 23:33:47,2026-08-12 21:41:41.391515
PO0004272,V00034,Channels,298,2024-07-31 10:51:26,2026-08-12 21:41:41.391515
PO0004273,V04713,Users,39,2024-08-20 12:47:53,2026-08-12 21:41:41.391515
PO0004274,V04090,Models,691,2024-12-05 09:02:15,2026-08-12 21:41:41.391515
PO0004275,V00072,E-business,91,2026-01-27 14:56:40,2026-08-12 21:41:41.391515
PO0004276,V03269,Info-mediaries,91,2025-04-13 03:48:21,2026-08-12 21:41:41.391515
PO0004277,V01114,E-services,356,2024-06-29 17:52:05,2026-08-12 21:41:41.391515
PO0004278,V03445,Platforms,671,2024-06-24 11:03:27,2026-08-12 21:41:41.391515
PO0004279,V03220,Systems,278,2025-07-21 17:44:12,2026-08-12 21:41:41.391515
PO0004281,V02840,Services,351,2025-02-08 23:10:00,2026-08-12 21:41:41.391515
PO0004282,V02490,Services,274,2026-02-08 21:55:34,2026-08-12 21:41:41.391515
PO0004284,V03481,Platforms,374,2025-10-09 16:42:25,2026-08-12 21:41:41.391515
PO0004287,V02590,Methodologies,434,2024-05-04 12:38:09,2026-08-12 21:41:41.391515
PO0004288,V04196,Communities,350,2026-04-11 17:31:18,2026-08-12 21:41:41.391515
PO0004289,V01554,Systems,576,2025-06-02 19:09:07,2026-08-12 21:41:41.391515
PO0004290,V00400,Systems,175,2024-08-07 12:26:41,2026-08-12 21:41:41.391515
PO0004291,V01393,E-services,794,2025-04-11 09:21:49,2026-08-12 21:41:41.391515
PO0004292,V01658,Systems,709,2025-04-30 09:08:37,2026-08-12 21:41:41.391515
PO0004293,V00827,Solutions,951,2025-09-11 22:14:29,2026-08-12 21:41:41.391515
PO0004294,V00907,Metrics,564,2024-05-16 22:58:31,2026-08-12 21:41:41.391515
PO0004295,V00776,Networks,701,2024-12-22 20:19:19,2026-08-12 21:41:41.391515
PO0004296,V00322,Platforms,40,2025-02-22 16:14:16,2026-08-12 21:41:41.391515
PO0004297,V03646,Experiences,893,2024-11-22 06:08:50,2026-08-12 21:41:41.391515
PO0004298,V03733,E-business,250,2025-02-22 21:03:59,2026-08-12 21:41:41.391515
PO0004299,V04424,Systems,852,2024-07-13 03:27:09,2026-08-12 21:41:41.391515
PO0004300,V03629,E-business,634,2026-04-05 06:53:06,2026-08-12 21:41:41.391515
PO0004301,V01475,Functionalities,533,2025-10-02 03:07:52,2026-08-12 21:41:41.391515
PO0004302,V02486,Users,725,2025-11-20 06:39:42,2026-08-12 21:41:41.391515
PO0004303,V01692,Paradigms,30,2025-03-08 15:59:18,2026-08-12 21:41:41.391515
PO0004304,V03979,E-tailers,414,2026-01-23 10:16:21,2026-08-12 21:41:41.391515
PO0004306,V02271,E-commerce,177,2024-05-30 15:27:19,2026-08-12 21:41:41.391515
PO0004308,V02938,E-services,773,2025-03-22 14:26:07,2026-08-12 21:41:41.391515
PO0004309,V03650,E-tailers,242,2026-02-22 23:54:06,2026-08-12 21:41:41.391515
PO0004310,V03836,E-services,27,2024-07-27 19:48:29,2026-08-12 21:41:41.391515
PO0004311,V01307,E-services,350,2025-02-15 15:29:51,2026-08-12 21:41:41.391515
PO0004312,V03864,Functionalities,703,2024-11-22 13:29:04,2026-08-12 21:41:41.391515
PO0004313,V03955,Niches,104,2024-10-04 15:14:12,2026-08-12 21:41:41.391515
PO0004314,V01581,Relationships,503,2025-10-20 11:31:05,2026-08-12 21:41:41.391515
PO0004315,V00675,E-tailers,271,2025-05-31 08:20:16,2026-08-12 21:41:41.391515
PO0004316,V03888,Platforms,117,2025-10-23 23:42:54,2026-08-12 21:41:41.391515
PO0004317,V03108,Systems,672,2026-04-17 15:43:52,2026-08-12 21:41:41.391515
PO0004318,V04677,Relationships,281,2025-01-17 23:00:10,2026-08-12 21:41:41.391515
PO0004319,V00753,Users,195,2024-04-26 00:37:08,2026-08-12 21:41:41.391515
PO0004321,V02847,Niches,732,2025-07-06 15:17:12,2026-08-12 21:41:41.391515
PO0004322,V03486,Niches,720,2024-12-26 21:08:17,2026-08-12 21:41:41.391515
PO0004323,V04664,E-tailers,903,2024-10-12 07:25:23,2026-08-12 21:41:41.391515
PO0004324,V03983,Relationships,392,2025-04-12 15:39:38,2026-08-12 21:41:41.391515
PO0004325,V01141,Niches,996,2024-08-30 17:47:01,2026-08-12 21:41:41.391515
PO0004326,V02660,Users,369,2024-09-20 06:18:27,2026-08-12 21:41:41.391515
PO0004327,V02197,Relationships,925,2024-11-14 19:00:34,2026-08-12 21:41:41.391515
PO0004328,V00207,Infrastructures,507,2025-03-13 01:45:30,2026-08-12 21:41:41.391515
PO0004329,V03085,Convergence,110,2024-06-27 00:21:16,2026-08-12 21:41:41.391515
PO0004331,V03708,Infrastructures,567,2026-01-19 16:57:36,2026-08-12 21:41:41.391515
PO0004332,V02345,Partnerships,510,2025-03-14 14:08:10,2026-08-12 21:41:41.391515
PO0004333,V03589,Infrastructures,733,2025-09-11 21:28:34,2026-08-12 21:41:41.391515
PO0004334,V03568,Methodologies,760,2024-08-09 21:14:39,2026-08-12 21:41:41.391515
PO0004336,V01998,Solutions,937,2024-10-08 03:55:11,2026-08-12 21:41:41.391515
PO0004337,V00195,Models,980,2025-09-22 23:20:14,2026-08-12 21:41:41.391515
PO0004338,V00563,Web-readiness,502,2024-07-13 11:24:36,2026-08-12 21:41:41.391515
PO0004339,V01231,Solutions,345,2024-09-24 16:34:41,2026-08-12 21:41:41.391515
PO0004340,V03181,Models,774,2026-02-20 16:41:29,2026-08-12 21:41:41.391515
PO0004341,V00756,Relationships,922,2026-03-07 05:30:55,2026-08-12 21:41:41.391515
PO0004343,V02175,Metrics,184,2025-12-19 21:36:48,2026-08-12 21:41:41.391515
PO0004344,V04695,Solutions,659,2025-03-02 17:57:55,2026-08-12 21:41:41.391515
PO0004345,V00832,Niches,843,2024-07-16 01:42:37,2026-08-12 21:41:41.391515
PO0004346,V02647,Web-readiness,518,2024-04-27 15:54:16,2026-08-12 21:41:41.391515
PO0004347,V01087,Users,307,2025-08-30 08:57:55,2026-08-12 21:41:41.391515
PO0004348,V02816,Channels,967,2026-04-15 16:27:00,2026-08-12 21:41:41.391515
PO0004349,V04638,Niches,447,2025-12-24 14:38:42,2026-08-12 21:41:41.391515
PO0004350,V01418,Services,172,2025-08-10 09:57:28,2026-08-12 21:41:41.391515
PO0004352,V02949,Users,405,2024-11-23 21:48:37,2026-08-12 21:41:41.391515
PO0004353,V03884,Methodologies,130,2025-10-23 11:05:47,2026-08-12 21:41:41.391515
PO0004354,V03750,Services,967,2024-06-29 08:41:03,2026-08-12 21:41:41.391515
PO0004355,V00526,Web-readiness,188,2025-03-22 02:15:04,2026-08-12 21:41:41.391515
PO0004356,V04392,E-markets,915,2024-12-06 18:26:11,2026-08-12 21:41:41.391515
PO0004357,V01666,Schemas,846,2024-08-02 14:05:08,2026-08-12 21:41:41.391515
PO0004358,V02043,Web-readiness,69,2026-04-17 02:39:01,2026-08-12 21:41:41.391515
PO0004359,V00586,Schemas,820,2024-09-20 09:22:22,2026-08-12 21:41:41.391515
PO0004360,V04432,Relationships,337,2025-10-25 16:30:06,2026-08-12 21:41:41.391515
PO0004361,V02534,Schemas,789,2024-07-04 00:18:51,2026-08-12 21:41:41.391515
PO0004362,V01134,E-markets,833,2025-02-14 05:19:47,2026-08-12 21:41:41.391515
PO0004363,V04105,Networks,549,2025-01-14 01:22:34,2026-08-12 21:41:41.391515
PO0004364,V04981,Networks,992,2024-11-18 09:35:47,2026-08-12 21:41:41.391515
PO0004365,V01317,Schemas,111,2026-03-18 00:03:17,2026-08-12 21:41:41.391515
PO0004366,V04088,E-services,709,2026-01-12 16:32:07,2026-08-12 21:41:41.391515
PO0004367,V03918,Partnerships,84,2024-11-27 11:23:43,2026-08-12 21:41:41.391515
PO0004368,V00464,Services,867,2024-07-17 08:14:41,2026-08-12 21:41:41.391515
PO0004370,V01817,Metrics,774,2025-11-20 16:02:52,2026-08-12 21:41:41.391515
PO0004371,V02007,Users,688,2024-09-17 17:34:40,2026-08-12 21:41:41.391515
PO0004372,V03461,Solutions,335,2025-04-10 02:50:59,2026-08-12 21:41:41.391515
PO0004373,V02816,E-business,964,2024-09-03 18:57:37,2026-08-12 21:41:41.391515
PO0004374,V02524,E-commerce,940,2025-04-13 08:18:38,2026-08-12 21:41:41.391515
PO0004375,V02451,E-business,516,2025-04-17 23:09:30,2026-08-12 21:41:41.391515
PO0004377,V02153,Info-mediaries,845,2026-03-13 23:42:24,2026-08-12 21:41:41.391515
PO0004378,V04275,E-tailers,417,2025-02-13 15:45:37,2026-08-12 21:41:41.391515
PO0004379,V00610,Platforms,571,2025-05-29 12:17:40,2026-08-12 21:41:41.391515
PO0004380,V04995,E-services,806,2025-01-24 04:34:29,2026-08-12 21:41:41.391515
PO0004381,V01564,Schemas,778,2025-04-23 04:48:33,2026-08-12 21:41:41.391515
PO0004382,V02445,Schemas,660,2025-03-10 09:42:24,2026-08-12 21:41:41.391515
PO0004383,V03677,Architectures,687,2026-03-13 15:03:20,2026-08-12 21:41:41.391515
PO0004384,V03183,Communities,48,2026-04-01 11:52:09,2026-08-12 21:41:41.391515
PO0004385,V03716,Roi,577,2025-11-23 03:26:25,2026-08-12 21:41:41.391515
PO0004387,V03654,Niches,209,2025-03-11 18:38:17,2026-08-12 21:41:41.391515
PO0004388,V03609,E-tailers,813,2026-02-13 22:37:50,2026-08-12 21:41:41.391515
PO0004389,V01559,Niches,354,2025-10-07 22:10:49,2026-08-12 21:41:41.391515
PO0004390,V02517,Paradigms,48,2024-09-26 21:33:41,2026-08-12 21:41:41.391515
PO0004391,V04490,Channels,863,2025-12-22 15:34:26,2026-08-12 21:41:41.391515
PO0004392,V01696,Metrics,23,2024-10-29 23:18:11,2026-08-12 21:41:41.391515
PO0004393,V02842,Markets,869,2025-07-31 11:06:23,2026-08-12 21:41:41.391515
PO0004394,V00640,E-markets,285,2024-12-01 01:22:13,2026-08-12 21:41:41.391515
PO0004395,V01232,Services,362,2024-09-04 20:45:11,2026-08-12 21:41:41.391515
PO0004397,V03170,Functionalities,727,2024-05-22 23:05:32,2026-08-12 21:41:41.391515
PO0004398,V02538,Users,479,2026-01-13 23:31:09,2026-08-12 21:41:41.391515
PO0004399,V03342,Action-items,831,2024-11-19 12:05:37,2026-08-12 21:41:41.391515
PO0004400,V04580,Info-mediaries,370,2026-03-02 12:33:26,2026-08-12 21:41:41.391515
PO0004401,V00819,Partnerships,982,2025-03-16 21:14:35,2026-08-12 21:41:41.391515
PO0004402,V01049,E-tailers,418,2026-01-06 06:16:17,2026-08-12 21:41:41.391515
PO0004403,V00454,Infrastructures,245,2024-06-10 23:01:57,2026-08-12 21:41:41.391515
PO0004404,V00074,Info-mediaries,168,2025-04-20 16:38:51,2026-08-12 21:41:41.391515
PO0004405,V01980,Architectures,661,2024-12-28 14:41:48,2026-08-12 21:41:41.391515
PO0004406,V02107,Services,649,2026-02-13 16:56:38,2026-08-12 21:41:41.391515
PO0004407,V01719,E-markets,378,2025-01-07 05:36:31,2026-08-12 21:41:41.391515
PO0004408,V02312,Relationships,452,2024-07-04 17:55:48,2026-08-12 21:41:41.391515
PO0004409,V01941,Niches,215,2025-05-20 09:02:16,2026-08-12 21:41:41.391515
PO0004410,V01585,Methodologies,449,2025-06-19 13:51:00,2026-08-12 21:41:41.391515
PO0004411,V01495,Paradigms,931,2025-03-26 20:06:09,2026-08-12 21:41:41.391515
PO0004412,V03608,E-business,20,2024-05-03 08:46:10,2026-08-12 21:41:41.391515
PO0004413,V04437,Users,329,2024-06-24 05:26:58,2026-08-12 21:41:41.391515
PO0004414,V03345,Functionalities,39,2026-01-27 06:21:38,2026-08-12 21:41:41.391515
PO0004415,V02135,Paradigms,846,2026-02-04 07:03:53,2026-08-12 21:41:41.391515
PO0004416,V02184,Roi,623,2025-05-07 00:43:38,2026-08-12 21:41:41.391515
PO0004417,V03985,Channels,922,2025-08-12 08:38:35,2026-08-12 21:41:41.391515
PO0004418,V02216,Schemas,603,2025-08-09 01:51:01,2026-08-12 21:41:41.391515
